"name","date","total","additions","deletions","sha"
"diego22222","2021-03-22T09:09:51Z",2,1,1,"14ef7ce1aa22cf0252a03656c58b391f2bb11ba4"
"Vegely","2021-03-15T21:40:53Z",17,17,0,"8278c8709d1e610b0518d1105b2f624b4f3afb5a"
"Vegely","2021-03-15T21:36:28Z",34,34,0,"6eae461be3b1823b064af9f1abb9eebef7bae878"
"Vegely","2021-03-15T21:12:20Z",1,1,0,"16e88152b9b605f1a4a4fb93881dc0c69fcbf6c9"
"dcblasco","2021-03-14T13:10:59Z",2,1,1,"678091442bf6f9348cca28caceeb40b8bb02712f"
"dcblasco","2021-03-14T13:10:25Z",2,1,1,"418017f71d262337c44c29830481787ee523ef4d"
"Vegely","2021-03-12T12:01:38Z",2,1,1,"5e22dd66198afb3c80e348c4713418d812145cb7"
"JuanNicolasJimenez","2021-03-09T21:51:50Z",2,1,1,"8fe9ad9f855f3d59f3b2d7175de95901656987a9"
"Vegely","2021-03-09T11:05:51Z",2,1,1,"0467faced336adb95e25861742f49bc235b59837"
"Vegely","2021-03-07T10:34:54Z",5,4,1,"b217dd32079b00fd9a535fa814ce6253c21810b7"
"Vegely","2021-03-05T17:34:49Z",2,1,1,"33b97dbeeeb2749859f4f687cd18d2d40e40225a"
"Vegely","2021-03-05T17:34:37Z",2,1,1,"dac9c7a4b654e972cb6ef29a2ee599195eb1414f"
"Vegely","2021-03-05T17:29:31Z",6,6,0,"b300cd897083e764dcdd82df4f34f3d10e86b82e"
"Vegely","2021-03-05T16:23:05Z",2,1,1,"363084720406612ee81f51f245c9824122f6979c"
"Vegely","2021-03-05T16:19:14Z",0,0,0,"01f72eaeb89f88987c725171da8463886ae50816"
"Vegely","2021-03-05T16:19:05Z",8,4,4,"1ac6c2ca69e989437a6dea806c15a91499e16371"
"Vegely","2021-03-05T16:17:20Z",9,6,3,"7c594406c8f072df4f2f5bdc98b87b4a004ed252"
"github-classroom[bot]","2021-03-05T16:09:39Z",737,737,0,"a7ee2d5d611aecd05b5a158d28bf021edaa15a3c"
