"name","date","total","additions","deletions","sha"
"Marco Antonio Pinto Tapia","2021-04-02T15:37:45Z",164,160,4,"8b3e5a2cf6852e6e7f6ba93c754d64c755550e34"
"Marpiki11","2021-04-01T17:08:57Z",3,3,0,"c622b166befafcdaadfeaf4745480139b64bd11c"
"Marpiki11","2021-04-01T17:04:52Z",5,5,0,"e29bf5ba3e7aaaf8a3a6f2d7f4644a380862230d"
"Alejandro-Montero-Porras","2021-04-01T17:02:27Z",5,5,0,"2188f0dcf96d656b5409b8bb8d66e8d9c1f9501f"
"Marco Antonio Pinto Tapia","2021-04-01T16:56:34Z",1,1,0,"94910e3d4ddedbd512941583446e5119d4378623"
"Alejandro-Montero-Porras","2021-04-01T16:55:14Z",5,0,5,"662a77f358397719bc8bfc5d4df49f5d2f9a9ec1"
"Alejandro-Montero-Porras","2021-04-01T16:48:42Z",6,5,1,"f61ca84efe0ab6c1c10bc23c2f9f9df01438618b"
"Marco Antonio Pinto Tapia","2021-04-01T16:40:25Z",1,1,0,"485e39fad472a3cffd2a35a30b78e491bbd8ba0d"
"Alejandro-Montero-Porras","2021-04-01T16:32:05Z",0,0,0,"2814f23ea513393150faf355777ac38a14f3f58a"
"Marco Antonio Pinto Tapia","2021-03-12T21:35:16Z",6,3,3,"87ba4c8ab2fbbca893586d58f184986b4cccbf0e"
"Marco Antonio Pinto Tapia","2021-03-12T21:30:07Z",4,2,2,"98f3dc663deefd55c0bb6fbddb44f948d19f6a89"
"Marco Antonio Pinto Tapia","2021-03-12T21:28:30Z",2,1,1,"48cd865098551a18dbf4f6e9a8caaadb2fbdfbcb"
"Marco Antonio Pinto Tapia","2021-03-12T13:11:30Z",4,3,1,"f6b94eba2481fef712ca9b542c8a0bc543297dbb"
"Marco Antonio Pinto Tapia","2021-03-12T13:07:09Z",2,2,0,"805490acc77e490393820655a6f2d83f4b1a2165"
"Marco Antonio Pinto Tapia","2021-03-12T13:06:46Z",6,3,3,"e893253af1d9b849fd9685f42762b37c98bbc62e"
"Marco Antonio Pinto Tapia","2021-03-12T13:06:09Z",6,3,3,"a8dee3feeb84898a0f4145f2280a252daf3d72e0"
"Marco Antonio Pinto Tapia","2021-03-12T13:04:37Z",4,2,2,"79ad84fb47194254fa75ad4af4a9f995770c557d"
"Marco Antonio Pinto Tapia","2021-03-12T12:42:36Z",5,0,5,"fe751abf7a71383ff70e7f38d94cc905fd0d787a"
"Marco Antonio Pinto Tapia","2021-03-03T21:23:46Z",2,1,1,"af26d58818de3d79028018c31795d0837399bfd0"
"Marco Antonio Pinto Tapia","2021-03-03T21:22:54Z",2,1,1,"7d1d5266571101132b8bd05cc2ae31be2bf2e850"
"Marco Antonio Pinto Tapia","2021-03-03T21:21:05Z",15,11,4,"e8c21dbae1c20bc8104bd1380799de7f0876026c"
"Marco Antonio Pinto Tapia","2021-03-03T20:39:50Z",2,1,1,"428a0a9c3595efc1afd3c1a54f938dd05103f362"
"Marco Antonio Pinto Tapia","2021-03-03T20:39:04Z",2,1,1,"4524516d0da5e0d3132ac2182f6a89aa7540fdc5"
"Marco Antonio Pinto Tapia","2021-03-03T20:38:30Z",2,1,1,"6cf06fc074bdd2d2444e3f88e82011132a09ff5e"
"Marco Antonio Pinto Tapia","2021-03-03T20:36:19Z",6,6,0,"c7e2e65b3ebe092a70bd9b4ce2c557d75519c2f0"
"Marco Gaspar","2021-03-03T17:18:03Z",1,1,0,"07ed51e7d40583b7afb9121406a47a3c57547d1d"
"Marco Antonio Pinto Tapia","2021-03-03T16:38:40Z",2,1,1,"5960deb27acf4afad9c6935e66370e09f319c9f1"
"Alejandro-Montero-Porras","2021-03-03T16:19:07Z",8,4,4,"44d59781bdb075e45b91cbef661aacdb3d09e991"
"github-classroom[bot]","2021-03-03T16:04:31Z",737,737,0,"2c6aadb00315466e56beb878178c55902a24338c"
